3.36887, 46.46534, 1, 90, 0, 0
3.45743, 46.17010, 1, 70, 0, 0
3.85744, 48.49168, 1, 90, 0, 0
4.37960, 45.46528, 1, 70, 0, 0
4.77078, 44.63421, 1, 90, 0, 0
4.79903, 44.12327, 1, 130, 0, 0
4.81340, 45.77457, 1, 50, 0, 0
4.81695, 45.22424, 1, 90, 0, 0
4.83074, 45.69522, 1, 90, 0, 0
4.83061, 45.69532, 1, 90, 0, 0
4.83799, 46.31109, 1, 70, 0, 0
4.84268, 46.78941, 1, 70, 0, 0
4.84927, 45.67971, 1, 50, 0, 0
4.88396, 44.03836, 1, 110, 0, 0
4.90696, 45.76523, 1, 90, 0, 0
4.90714, 45.76529, 1, 90, 0, 0
5.34675, 43.34417, 1, 90, 0, 0
5.34736, 43.35528, 1, 90, 0, 0
5.35371, 43.37976, 1, 110, 0, 0
5.72872, 45.55808, 1, 110, 0, 0
5.82389, 45.57802, 1, 110, 0, 0
5.94936, 43.12031, 1, 50, 0, 0
6.08229, 45.91467, 1, 90, 0, 0
6.08690, 46.05181, 1, 70, 0, 0
6.14782, 49.10699, 1, 90, 0, 0
6.16193, 49.12730, 1, 90, 0, 0
6.17417, 49.27333, 1, 110, 0, 0
6.36350, 46.81222, 1, 90, 0, 0
6.36361, 46.81250, 1, 90, 0, 0
6.51907, 45.49333, 1, 70, 0, 0
6.67794, 45.19555, 1, 70, 0, 0
6.71313, 45.08570, 1, 70, 0, 0
6.86107, 45.90121, 1, 70, 0, 0
6.95177, 45.81786, 1, 70, 0, 0
7.20717, 43.66574, 1, 70, 0, 0
7.25306, 43.73417, 1, 90, 0, 0
7.55778, 48.49278, 1, 130, 0, 0
7.73907, 48.57072, 1, 70, 0, 0
7.77558, 48.67764, 1, 130, 0, 0
3.48912, 46.26860, 1, 90, 0, 0
3.28455, 46.23555, 1, 90, 0, 0
2.69526, 44.39060, 1, 90, 0, 0
5.36314, 43.35653, 1, 110, 0, 0
5.37801, 43.32808, 1, 90, 0, 0
2.33816, 44.52073, 1, 90, 0, 0
1.54620, 48.54308, 1, 90, 0, 0
2.76371, 48.15247, 1, 70, 0, 0
3.73124, 43.56528, 1, 90, 0, 0
2.56755, 48.93380, 1, 90, 0, 0
3.74392, 43.42336, 1, 90, 0, 0
5.72944, 46.88922, 1, 90, 0, 0
5.29053, 46.21178, 1, 90, 0, 0
2.73695, 44.50697, 1, 90, 0, 0
3.31376, 48.02237, 1, 90, 0, 0
-3.49381, 48.04526, 1, 90, 0, 0
3.05393, 49.25074, 1, 110, 0, 0
-1.26181, 46.92860, 1, 90, 0, 0
1.68242, 45.20894, 1, 90, 0, 0
2.94374, 43.08340, 1, 90, 0, 0
-1.03946, 46.61255, 1, 90, 0, 0
4.80026, 44.70559, 1, 50, 0, 0
4.64305, 44.73788, 1, 90, 0, 0
-1.69707, 48.08171, 1, 90, 0, 0
5.03360, 47.33690, 1, 50, 0, 0
-3.25224, 47.78875, 1, 110, 0, 0
8.75669, 41.93171, 1, 50, 0, 0
5.08043, 47.25347, 1, 90, 0, 0
2.84478, 48.95810, 1, 90, 0, 0
4.83255, 45.48280, 1, 90, 0, 0
8.77210, 41.98738, 1, 90, 0, 0
7.34163, 47.83594, 1, 90, 0, 0
4.84053, 45.05813, 1, 50, 0, 0
4.18889, 44.35983, 1, 70, 0, 0
3.13782, 46.85338, 1, 90, 0, 0
6.84766, 47.59110, 1, 90, 0, 0
7.22590, 47.77282, 1, 110, 0, 0
1.40142, 44.48174, 1, 50, 0, 0
0.67975, 45.22894, 1, 90, 0, 0
0.03256, 45.67059, 1, 90, 0, 0
2.40476, 46.28634, 1, 110, 0, 0
1.15047, 44.12431, 1, 70, 0, 0
0.77939, 45.15667, 1, 90, 0, 0
5.86027, 43.88401, 1, 90, 0, 0
5.32753, 45.95807, 1, 90, 0, 0
1.06402, 46.12277, 1, 50, 0, 0
4.41449, 46.70344, 1, 90, 0, 0
1.23704, 45.80560, 1, 50, 0, 0
3.28049, 44.70137, 1, 110, 0, 0
5.16906, 45.88431, 1, 90, 0, 0
3.39993, 48.69263, 1, 90, 0, 0
0.16778, 44.50250, 1, 50, 0, 0
1.07439, 47.79643, 1, 70, 0, 0
5.92622, 45.75001, 1, 90, 0, 0
2.03004, 43.56796, 1, 70, 0, 0
3.05661, 50.35213, 1, 90, 0, 0
0.49739, 44.23873, 1, 90, 0, 0
4.75582, 47.08804, 1, 110, 0, 0
1.68378, 46.78691, 1, 90, 0, 0
1.28817, 45.82531, 1, 50, 0, 0
6.12372, 45.53339, 1, 90, 0, 0
2.97348, 44.04520, 1, 90, 0, 0
-0.97334, 48.07657, 1, 90, 0, 0
2.50424, 48.64533, 1, 90, 0, 0
-0.91751, 48.29674, 1, 50, 0, 0
5.93646, 45.57186, 1, 90, 0, 0
5.52646, 45.26184, 1, 90, 0, 0
2.41394, 47.10980, 1, 50, 0, 0
4.88981, 46.78468, 1, 90, 0, 0
1.85395, 43.68229, 1, 90, 0, 0
2.40790, 44.89677, 1, 90, 0, 0
2.87507, 50.32836, 1, 110, 0, 0
3.44293, 43.30648, 1, 90, 0, 0
7.72792, 48.63834, 1, 110, 0, 0
6.72694, 47.89997, 1, 70, 0, 0
1.81986, 50.15172, 1, 70, 0, 0
2.16704, 43.99976, 1, 90, 0, 0
1.21949, 43.93894, 1, 90, 0, 0
2.81760, 49.75101, 1, 90, 0, 0
6.83834, 47.87428, 1, 90, 0, 0
2.61173, 47.11418, 1, 90, 0, 0
6.33199, 48.60665, 1, 110, 0, 0
6.18385, 49.15001, 1, 110, 0, 0
4.26560, 45.59871, 1, 90, 0, 0
5.11366, 45.65485, 1, 90, 0, 0
-1.52399, 43.49384, 1, 70, 0, 0
-0.99225, 46.31890, 1, 70, 0, 0
2.66776, 49.40330, 1, 90, 0, 0
3.46266, 44.50187, 1, 90, 0, 0
6.08199, 49.31734, 1, 110, 0, 0
0.05585, 48.45040, 1, 90, 0, 0
0.34565, 48.11419, 1, 90, 0, 0
7.32811, 48.06854, 1, 50, 0, 0
-0.70422, 43.46477, 1, 90, 0, 0
-0.97532, 45.63531, 1, 90, 0, 0
4.77254, 43.94866, 1, 90, 0, 0
4.84064, 43.94920, 1, 90, 0, 0
2.67722, 49.74343, 1, 110, 0, 0
2.17313, 48.39589, 1, 90, 0, 0
-0.09641, 48.02083, 1, 90, 0, 0
6.36426, 47.65886, 1, 90, 0, 0
2.85646, 42.59916, 1, 90, 0, 0
2.46773, 45.89273, 1, 90, 0, 0
-1.56407, 49.55649, 1, 110, 0, 0
4.36038, 48.94756, 1, 70, 0, 0
4.22825, 49.13898, 1, 90, 0, 0
2.83969, 50.44635, 1, 110, 0, 0
3.11497, 45.85401, 1, 110, 0, 0
3.21679, 45.60169, 1, 90, 0, 0
5.07791, 48.10774, 1, 90, 0, 0
2.61290, 48.76806, 1, 110, 0, 0
2.92654, 42.65437, 1, 110, 0, 0
2.88790, 42.74026, 1, 110, 0, 0
-1.48775, 49.10257, 1, 90, 0, 0
5.44029, 46.57809, 1, 90, 0, 0
0.80967, 47.29132, 1, 90, 0, 0
2.38799, 48.93975, 1, 50, 0, 0
4.24124, 45.63228, 1, 50, 0, 0
-0.54974, 43.17540, 1, 90, 0, 0
1.27171, 49.17697, 1, 90, 0, 0
4.39196, 48.94585, 1, 110, 0, 0
4.95694, 47.33708, 1, 110, 0, 0
0.58269, 43.63332, 1, 50, 0, 0
6.80639, 47.49809, 1, 50, 0, 0
0.36617, 43.49366, 1, 90, 0, 0
1.03072, 49.06422, 1, 90, 0, 0
5.83216, 43.85765, 1, 90, 0, 0
2.54419, 49.97143, 1, 90, 0, 0
6.04654, 47.37066, 1, 90, 0, 0
5.14233, 48.10524, 1, 50, 0, 0
5.50729, 45.34623, 1, 90, 0, 0
0.54030, 43.58164, 1, 90, 0, 0
-1.63037, 48.04594, 1, 90, 0, 0
2.32583, 44.93751, 1, 90, 0, 0
2.11352, 49.98769, 1, 90, 0, 0
-0.10974, 44.85568, 1, 50, 0, 0
3.22727, 47.11754, 1, 50, 0, 0
9.39648, 41.95915, 1, 90, 0, 0
-0.33287, 49.18978, 1, 70, 0, 0
7.36867, 48.14627, 1, 110, 0, 0
1.29579, 46.92274, 1, 90, 0, 0
0.80356, 48.68230, 1, 90, 0, 0
6.17005, 49.05198, 1, 110, 0, 0
7.33321, 47.76566, 1, 110, 0, 0
7.35229, 47.75781, 1, 50, 0, 0
1.20666, 47.33396, 1, 90, 0, 0
5.75381, 45.16220, 1, 90, 0, 0
0.17243, 47.99690, 1, 90, 0, 0
-1.49584, 47.26202, 1, 70, 0, 0
3.92941, 50.28073, 1, 70, 0, 0
-2.48096, 48.44653, 1, 110, 0, 0
4.72584, 50.01785, 1, 50, 0, 0
-0.56229, 49.22725, 1, 70, 0, 0
3.97724, 50.30566, 1, 50, 0, 0
3.37325, 50.14295, 1, 50, 0, 0
2.29054, 48.90642, 1, 70, 0, 0
4.10854, 46.13813, 1, 50, 0, 0
1.93171, 48.99554, 1, 50, 0, 0
2.09068, 48.97220, 1, 90, 0, 0
6.92369, 47.67187, 1, 50, 0, 0
4.91731, 46.73646, 1, 90, 0, 0
5.80638, 46.37973, 1, 90, 0, 0
1.27968, 45.85597, 1, 110, 0, 0
-1.41333, 48.59336, 1, 110, 0, 0
1.21119, 48.24612, 1, 90, 0, 0
1.33966, 48.13265, 1, 90, 0, 0
-2.17952, 47.30035, 1, 70, 0, 0
4.95814, 44.72397, 1, 90, 0, 0
-0.86675, 44.79401, 1, 90, 0, 0
3.30204, 48.16202, 1, 90, 0, 0
3.21855, 48.27943, 1, 90, 0, 0
3.17420, 49.39694, 1, 90, 0, 0
-1.20999, 43.78231, 1, 110, 0, 0
0.88062, 44.05583, 1, 130, 0, 0
3.45423, 47.95508, 1, 90, 0, 0
2.23094, 46.19708, 1, 110, 0, 0
3.93338, 46.12411, 1, 70, 0, 0
5.97561, 43.12784, 1, 110, 0, 0
4.00417, 48.20365, 1, 90, 0, 0
-0.70544, 47.96386, 1, 90, 0, 0
-1.21009, 43.78260, 1, 110, 0, 0
1.28458, 48.64490, 1, 90, 0, 0
1.79977, 43.58739, 1, 90, 0, 0
-0.40981, 44.98334, 1, 90, 0, 0
-0.96528, 45.90866, 1, 90, 0, 0
0.01120, 43.24117, 1, 90, 0, 0
1.28257, 45.82866, 1, 90, 0, 0
5.99334, 44.11635, 1, 90, 0, 0
3.51595, 50.10937, 1, 90, 0, 0
-0.94782, 43.54233, 1, 90, 0, 0
3.28424, 49.83841, 1, 70, 0, 0
4.02433, 48.24614, 1, 90, 0, 0
2.36950, 43.19258, 1, 130, 0, 0
3.69978, 48.24251, 1, 90, 0, 0
1.14429, 46.16711, 1, 50, 0, 0
5.12124, 48.74899, 1, 70, 0, 0
2.58507, 50.44838, 1, 110, 0, 0
2.21351, 43.92137, 1, 70, 0, 0
5.99504, 45.46281, 1, 90, 0, 0
-1.60625, 47.26362, 1, 90, 0, 0
-1.39787, 43.61537, 1, 90, 0, 0
0.31137, 43.13981, 1, 110, 0, 0
0.24370, 46.63113, 1, 90, 0, 0
0.10740, 44.34697, 1, 90, 0, 0
1.81327, 47.28658, 1, 90, 0, 0
1.18338, 48.47449, 1, 90, 0, 0
0.29724, 44.54003, 1, 90, 0, 0
3.86423, 45.05535, 1, 50, 0, 0
3.70724, 45.12400, 1, 90, 0, 0
3.48056, 49.36306, 1, 90, 0, 0
1.42571, 49.75058, 1, 90, 0, 0
0.42933, 46.72662, 1, 90, 0, 0
-0.29702, 46.57140, 1, 70, 0, 0
3.70643, 49.68313, 1, 90, 0, 0
2.09800, 49.01948, 1, 70, 0, 0
1.49635, 43.58564, 1, 90, 0, 0
0.23310, 48.48282, 1, 50, 0, 0
7.70117, 48.86310, 1, 90, 0, 0
-1.92668, 48.56107, 1, 110, 0, 0
3.78168, 47.57118, 1, 90, 0, 0
5.89828, 43.12552, 1, 110, 0, 0
1.04596, 49.41602, 1, 90, 0, 0
6.11903, 45.95163, 1, 130, 0, 0
1.02798, 49.47272, 1, 130, 0, 0
4.48925, 47.14804, 1, 90, 0, 0
-2.01532, 48.61643, 1, 70, 0, 0
2.09975, 49.45197, 1, 90, 0, 0
5.40482, 43.28434, 1, 90, 0, 0
1.76879, 49.36082, 1, 50, 0, 0
5.99458, 47.20169, 1, 70, 0, 0
-1.75965, 48.41433, 1, 90, 0, 0
-0.76316, 47.49298, 1, 90, 0, 0
2.36281, 46.73614, 1, 90, 0, 0
3.49270, 47.63899, 1, 90, 0, 0
2.65513, 45.00639, 1, 90, 0, 0
0.71602, 44.31019, 1, 90, 0, 0
-0.55549, 44.77228, 1, 90, 0, 0
9.48157, 42.47829, 1, 90, 0, 0
2.28814, 48.88578, 1, 80, 0, 0
2.41383, 48.86088, 1, 80, 0, 0
2.28075, 48.83238, 1, 80, 0, 0
6.94280, 48.38496, 1, 90, 0, 0
0.31521, 48.81649, 1, 90, 0, 0
6.82137, 47.28361, 1, 90, 0, 0
4.61422, 44.12867, 1, 90, 0, 0
4.11861, 49.89140, 1, 90, 0, 0
4.03273, 49.22971, 1, 70, 0, 0
4.00227, 49.25478, 1, 90, 0, 0
2.43737, 47.79480, 1, 90, 0, 0
2.48164, 49.37776, 1, 50, 0, 0
1.31893, 43.60679, 1, 90, 0, 0
1.42967, 43.39418, 1, 90, 0, 0
1.41976, 43.60999, 1, 50, 0, 0
1.44640, 43.57495, 1, 90, 0, 0
0.15613, 49.49834, 1, 70, 0, 0
4.28634, 43.90107, 1, 90, 0, 0
-0.83613, 46.93515, 1, 90, 0, 0
-0.65035, 47.28671, 1, 90, 0, 0
-0.07624, 47.53461, 1, 90, 0, 0
-0.71529, 47.43028, 1, 90, 0, 0
3.23884, 49.94761, 1, 90, 0, 0
-1.47502, 49.64415, 1, 90, 0, 0
4.86779, 45.03329, 1, 90, 0, 0
3.85375, 50.29580, 1, 110, 0, 0
1.45152, 48.75129, 1, 110, 0, 0
4.04722, 44.18227, 1, 90, 0, 0
2.07406, 48.90572, 1, 70, 0, 0
1.41787, 44.06715, 1, 90, 0, 0
4.70412, 44.39895, 1, 90, 0, 0
-1.77689, 46.82363, 1, 90, 0, 0
3.62057, 49.54972, 1, 90, 0, 0
-1.36055, 48.69174, 1, 110, 0, 0
1.57561, 47.14017, 1, 90, 0, 0
1.24392, 45.82165, 1, 50, 0, 0
3.05105, 43.14250, 1, 90, 0, 0
3.06026, 43.12727, 1, 90, 0, 0
0.89724, 45.12529, 1, 90, 0, 0
5.59475, 46.58450, 1, 90, 0, 0
6.41002, 48.19689, 1, 90, 0, 0
6.78735, 48.07868, 1, 90, 0, 0
4.78980, 46.98198, 1, 90, 0, 0
4.30005, 43.74554, 1, 90, 0, 0
0.07204, 43.25704, 1, 50, 0, 0
6.35595, 46.32617, 1, 90, 0, 0
6.46125, 46.34082, 1, 70, 0, 0
3.84144, 43.60896, 1, 50, 0, 0
0.70741, 47.39634, 1, 90, 0, 0
3.14300, 46.86111, 1, 90, 0, 0
-1.64999, 47.21879, 1, 70, 0, 0
0.66989, 45.18747, 1, 90, 0, 0
1.69669, 47.32972, 1, 70, 0, 0
3.34823, 49.46703, 1, 90, 0, 0
2.42878, 48.91863, 1, 90, 0, 0
-2.61624, 47.94113, 1, 110, 0, 0
6.60116, 44.92672, 1, 90, 0, 0
4.42992, 45.43426, 1, 70, 0, 0
1.37042, 44.51202, 1, 50, 0, 0
3.11923, 45.78494, 1, 70, 0, 0
4.83291, 45.75208, 1, 50, 0, 0
4.14189, 45.29295, 1, 90, 0, 0
6.82150, 48.56940, 1, 90, 0, 0
-3.11221, 48.55066, 1, 110, 0, 0
-0.90199, 47.07048, 1, 70, 0, 0
6.15021, 46.14892, 1, 110, 0, 0
6.13641, 48.70015, 1, 70, 0, 0
3.08810, 43.32261, 1, 90, 0, 0
-0.87331, 45.21980, 1, 90, 0, 0
1.68470, 49.49527, 1, 90, 0, 0
3.18305, 44.41778, 1, 90, 0, 0
7.47402, 48.24127, 1, 90, 0, 0
6.10978, 48.92124, 1, 110, 0, 0
6.15387, 44.57709, 1, 90, 0, 0
1.61000, 43.19661, 1, 90, 0, 0
2.17069, 43.88201, 1, 90, 0, 0
2.19785, 49.33503, 1, 50, 0, 0
1.97165, 47.86329, 1, 70, 0, 0
2.45082, 48.79012, 1, 70, 0, 0
-2.96198, 48.02248, 1, 90, 0, 0
-2.74468, 48.51687, 1, 90, 0, 0
4.51863, 43.82713, 1, 90, 0, 0
6.23388, 48.45004, 1, 110, 0, 0
6.15612, 48.73758, 1, 90, 0, 0
5.59714, 49.47261, 1, 90, 0, 0
5.77221, 49.54834, 1, 90, 0, 0
5.49753, 47.81637, 1, 90, 0, 0
6.83225, 47.72194, 1, 70, 0, 0
2.48220, 49.24959, 1, 110, 0, 0
1.85275, 44.90252, 1, 90, 0, 0
5.15286, 48.76752, 1, 50, 0, 0
1.62680, 48.78856, 1, 110, 0, 0
6.30545, 47.72143, 1, 90, 0, 0
-1.40958, 48.71928, 1, 90, 0, 0
-2.74033, 48.51067, 1, 90, 0, 0
-1.65040, 47.33025, 1, 110, 0, 0
-1.74487, 47.29357, 1, 110, 0, 0
1.44398, 47.64948, 1, 90, 0, 0
5.87573, 47.44135, 1, 90, 0, 0
4.93090, 43.84675, 1, 90, 0, 0
6.03429, 44.47563, 1, 90, 0, 0
-1.35516, 46.61556, 1, 90, 0, 0
1.33536, 45.12789, 1, 90, 0, 0
9.44673, 42.68256, 1, 50, 0, 0
2.38499, 49.00191, 1, 90, 0, 0
3.28527, 46.34641, 1, 90, 0, 0
-0.99789, 46.90809, 1, 90, 0, 0
-0.01776, 48.74909, 1, 70, 0, 0
0.86884, 47.40193, 1, 90, 0, 0
2.37072, 48.72004, 1, 70, 0, 0
6.85225, 47.64125, 1, 50, 0, 0
4.79316, 43.79638, 1, 80, 0, 0
-1.43068, 46.75924, 1, 110, 0, 0
2.01253, 46.57688, 1, 90, 0, 0
1.20051, 49.44546, 1, 70, 0, 0
2.54030, 49.14267, 1, 90, 0, 0
6.16372, 49.34820, 1, 90, 0, 0
1.46445, 44.35410, 1, 110, 0, 0
0.62348, 43.66324, 1, 90, 0, 0
0.91275, 43.62018, 1, 90, 0, 0
5.28278, 43.40508, 1, 90, 0, 0
1.41029, 46.21395, 1, 110, 0, 0
-0.53980, 44.79288, 1, 90, 0, 0
-2.85973, 47.66049, 1, 110, 0, 0
4.03945, 49.23477, 1, 90, 0, 0
6.12029, 43.11344, 1, 90, 0, 0
1.74330, 47.85377, 1, 70, 0, 0
-2.52540, 47.95006, 1, 110, 0, 0
1.23149, 44.03115, 1, 90, 0, 0
5.35616, 45.56782, 1, 90, 0, 0
-0.49058, 43.35347, 1, 90, 0, 0
-1.43201, 46.51892, 1, 90, 0, 0
1.84589, 48.98978, 1, 50, 0, 0
-0.52532, 46.24258, 1, 90, 0, 0
6.04870, 43.38482, 1, 90, 0, 0
3.36782, 46.45838, 1, 90, 0, 0
2.92702, 45.85883, 1, 90, 0, 0
-4.27611, 48.37640, 1, 90, 0, 0
-3.98774, 47.96902, 1, 110, 0, 0
-3.59548, 47.87008, 1, 110, 0, 0
-3.99169, 48.21970, 1, 110, 0, 0
-0.55535, 45.55644, 1, 70, 0, 0
-0.75164, 45.73513, 1, 70, 0, 0
1.05613, 49.42854, 1, 90, 0, 0
6.97217, 48.70002, 1, 110, 0, 0
-0.02460, 43.78286, 1, 90, 0, 0
2.98841, 48.35658, 1, 90, 0, 0
-1.97386, 46.82261, 1, 90, 0, 0
2.54551, 49.22444, 1, 110, 0, 0
1.46349, 48.50730, 1, 110, 0, 0
1.41396, 47.53543, 1, 90, 0, 0
-1.61699, 43.41250, 1, 70, 0, 0
-0.51685, 47.46373, 1, 90, 0, 0
5.30449, 46.31280, 1, 90, 0, 0
3.53421, 48.71977, 1, 90, 0, 0
3.12500, 45.75858, 1, 70, 0, 0
5.08007, 46.05971, 1, 90, 0, 0
6.01985, 44.07637, 1, 90, 0, 0
-0.41638, 46.32143, 1, 90, 0, 0
2.21019, 48.74925, 1, 90, 0, 0
2.89536, 49.18443, 1, 70, 0, 0
3.13258, 50.68335, 1, 110, 0, 0
-0.76005, 45.57282, 1, 90, 0, 0
5.09257, 49.67535, 1, 90, 0, 0
4.70328, 49.74894, 1, 90, 0, 0
4.99023, 44.99287, 1, 110, 0, 0
-1.25376, 47.35400, 1, 70, 0, 0
2.62222, 46.31813, 1, 70, 0, 0
0.14484, 45.63948, 1, 70, 0, 0
5.29115, 46.12966, 1, 90, 0, 0
3.34509, 46.48810, 1, 90, 0, 0
3.34488, 46.48791, 1, 90, 0, 0
3.16697, 46.99672, 1, 50, 0, 0
4.79374, 44.60563, 1, 130, 0, 0
1.38446, 49.33551, 1, 90, 0, 0
-0.43169, 48.72979, 1, 70, 0, 0
-2.26253, 48.10143, 1, 90, 0, 0
3.06727, 43.19091, 1, 130, 0, 0
-0.19694, 48.46026, 1, 50, 0, 0
2.98787, 44.23255, 1, 90, 0, 0
4.56199, 44.16279, 1, 90, 0, 0
1.80227, 46.86845, 1, 90, 0, 0
2.68993, 48.38997, 1, 90, 0, 0
2.47937, 48.82892, 1, 90, 0, 0
2.45678, 48.81865, 1, 90, 0, 0
0.83022, 48.19249, 1, 130, 0, 0
-0.29658, 43.81697, 1, 90, 0, 0
3.13647, 45.11107, 1, 110, 0, 0
3.13667, 45.11098, 1, 110, 0, 0
2.28223, 49.05965, 1, 110, 0, 0
2.32342, 50.06920, 1, 90, 0, 0
-2.18605, 47.32235, 1, 90, 0, 0
2.88198, 45.72937, 1, 90, 0, 0
1.41355, 44.48069, 1, 70, 0, 0
4.24417, 48.15780, 1, 90, 0, 0
4.28565, 45.55695, 1, 50, 0, 0
4.32080, 47.00838, 1, 90, 0, 0
4.76076, 43.59699, 1, 110, 0, 0
7.19759, 43.68584, 1, 70, 0, 0
3.03037, 42.80224, 1, 110, 0, 0
-4.14187, 47.97117, 1, 110, 0, 0
-1.67228, 46.47728, 1, 90, 0, 0
-0.56261, 48.80754, 1, 90, 0, 0
-0.53344, 43.35439, 1, 90, 0, 0
4.90387, 43.98961, 1, 90, 0, 0
-2.41496, 47.53850, 1, 110, 0, 0
2.94624, 50.60437, 1, 110, 0, 0
4.40960, 46.42905, 1, 90, 0, 0
4.67550, 43.94894, 1, 90, 0, 0
4.92590, 43.78527, 1, 90, 0, 0
5.96123, 47.22206, 1, 70, 0, 0
4.84080, 43.94907, 1, 90, 0, 0
3.02072, 50.62164, 1, 90, 0, 0
5.08002, 47.31670, 1, 110, 0, 0
5.33246, 45.41662, 1, 90, 0, 0
5.49348, 43.65514, 1, 90, 0, 0
6.17821, 47.62764, 1, 90, 0, 0
2.24146, 48.93388, 1, 90, 0, 0
4.99715, 43.86527, 1, 90, 0, 0
5.11320, 48.48451, 1, 90, 0, 0
4.87107, 46.04903, 1, 90, 0, 0
-0.70232, 47.60502, 1, 90, 0, 0
5.86663, 43.46712, 1, 90, 0, 0
1.31275, 47.78592, 1, 90, 0, 0
6.76232, 45.92419, 1, 90, 0, 0
1.88827, 47.94069, 1, 90, 0, 0
5.99787, 45.35892, 1, 50, 0, 0
-1.87691, 47.86977, 1, 90, 0, 0
2.41512, 43.19186, 1, 130, 0, 0
5.15657, 48.37677, 1, 70, 0, 0
2.22401, 48.83788, 1, 50, 0, 0
2.44132, 48.87591, 1, 90, 0, 0
0.37596, 43.00829, 1, 90, 0, 0
1.89547, 47.89756, 1, 50, 0, 0
3.25560, 45.49762, 1, 130, 0, 0
-1.36976, 48.11569, 1, 90, 0, 0
-1.67985, 48.05722, 1, 110, 0, 0
-0.83436, 44.38801, 1, 110, 0, 0
-0.83421, 44.38755, 1, 110, 0, 0
2.10874, 50.80288, 1, 70, 0, 0
-0.86760, 46.00854, 1, 90, 0, 0
1.74032, 50.86412, 1, 130, 0, 0
-1.91560, 48.05322, 1, 110, 0, 0
-1.94363, 48.04291, 1, 110, 0, 0
0.33725, 46.59755, 1, 50, 0, 0
3.87394, 43.78754, 1, 90, 0, 0
0.71032, 45.15906, 1, 90, 0, 0
2.15157, 48.82696, 1, 70, 0, 0
-3.17962, 48.55741, 1, 110, 0, 0
5.23559, 49.09065, 1, 130, 0, 0
1.55450, 45.12358, 1, 90, 0, 0
1.74520, 49.78060, 1, 130, 0, 0
3.97946, 43.64669, 1, 110, 0, 0
7.30830, 47.79872, 1, 110, 0, 0
1.88207, 50.93456, 1, 110, 0, 0
-3.73708, 48.57880, 1, 110, 0, 0
-3.73730, 48.57867, 1, 110, 0, 0
0.70909, 49.16313, 1, 90, 0, 0
2.20200, 49.57453, 1, 130, 0, 0
2.55593, 48.85024, 1, 50, 0, 0
7.22625, 48.05538, 1, 90, 0, 0
1.42769, 45.22230, 1, 90, 0, 0
0.46477, 46.55890, 1, 90, 0, 0
6.60498, 44.66080, 1, 90, 0, 0
6.36274, 44.52935, 1, 90, 0, 0
2.38771, 51.01464, 1, 110, 0, 0
